region,cell_type,run,experiment,gene_encoder,attention,pca_components,avg_f1,avg_mse,avg_mae,dropout,weight_decay,lr,lambda_entropy,error
ITG,Microglia,geFalse_attnTrue_pca16_highest_lambda_entropy,highest_lambda_entropy,False,True,16,0.2895833333333333,0.0,0.0,0.2,0.1,0.001,0.1,
ITG,Microglia,geFalse_attnTrue_pca16_dropout_wd,dropout_wd,False,True,16,0.08333333333333333,0.0,0.0,0.4,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_dropout_lr,dropout_lr,False,True,16,0.23194444444444443,0.0,0.0,0.4,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_wd_lr,wd_lr,False,True,16,0.2125,0.0,0.0,0.2,0.5,0.0005,0.001,
ITG,Microglia,geFalse_attnTrue_pca16_all_moderate,all_moderate,False,True,16,0.13055555555555554,0.0,0.0,0.4,0.5,0.0005,0.01,
ITG,Microglia,geFalse_attnTrue_pca16_all_strong,all_strong,False,True,16,0.1875,0.0,0.0,0.5,1.0,0.0001,0.1,
ITG,Microglia,geFalse_attnFalse_pca2_baseline,baseline,False,False,2,0.33333333333333337,0.0,0.0,0.2,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_higher_dropout,higher_dropout,False,False,2,0.3423611111111111,0.0,0.0,0.4,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_highest_dropout,highest_dropout,False,False,2,0.18125,0.0,0.0,0.5,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_higher_weight_decay,higher_weight_decay,False,False,2,0.26666666666666666,0.0,0.0,0.2,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_highest_weight_decay,highest_weight_decay,False,False,2,0.2729166666666667,0.0,0.0,0.2,1.0,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_lower_lr,lower_lr,False,False,2,0.20902777777777776,0.0,0.0,0.2,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_lowest_lr,lowest_lr,False,False,2,0.2645833333333333,0.0,0.0,0.2,0.1,0.0001,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_higher_lambda_entropy,higher_lambda_entropy,False,False,2,0.17569444444444443,0.0,0.0,0.2,0.1,0.001,0.01,
ITG,Microglia,geFalse_attnFalse_pca2_highest_lambda_entropy,highest_lambda_entropy,False,False,2,0.33958333333333335,0.0,0.0,0.2,0.1,0.001,0.1,
ITG,Microglia,geFalse_attnFalse_pca2_dropout_wd,dropout_wd,False,False,2,0.23402777777777778,0.0,0.0,0.4,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_dropout_lr,dropout_lr,False,False,2,0.34652777777777777,0.0,0.0,0.4,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_wd_lr,wd_lr,False,False,2,0.26666666666666666,0.0,0.0,0.2,0.5,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca2_all_moderate,all_moderate,False,False,2,0.23541666666666666,0.0,0.0,0.4,0.5,0.0005,0.01,
ITG,Microglia,geFalse_attnFalse_pca2_all_strong,all_strong,False,False,2,0.22777777777777775,0.0,0.0,0.5,1.0,0.0001,0.1,
ITG,Microglia,geFalse_attnFalse_pca4_baseline,baseline,False,False,4,0.2826388888888889,0.0,0.0,0.2,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_higher_dropout,higher_dropout,False,False,4,0.3229166666666667,0.0,0.0,0.4,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_highest_dropout,highest_dropout,False,False,4,0.30763888888888885,0.0,0.0,0.5,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_higher_weight_decay,higher_weight_decay,False,False,4,0.24930555555555556,0.0,0.0,0.2,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_highest_weight_decay,highest_weight_decay,False,False,4,0.3868055555555555,0.0,0.0,0.2,1.0,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_lower_lr,lower_lr,False,False,4,0.29166666666666663,0.0,0.0,0.2,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_lowest_lr,lowest_lr,False,False,4,0.12916666666666665,0.0,0.0,0.2,0.1,0.0001,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_higher_lambda_entropy,higher_lambda_entropy,False,False,4,0.29722222222222217,0.0,0.0,0.2,0.1,0.001,0.01,
ITG,Microglia,geFalse_attnFalse_pca4_highest_lambda_entropy,highest_lambda_entropy,False,False,4,0.2520833333333333,0.0,0.0,0.2,0.1,0.001,0.1,
ITG,Microglia,geFalse_attnFalse_pca4_dropout_wd,dropout_wd,False,False,4,0.25416666666666665,0.0,0.0,0.4,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_dropout_lr,dropout_lr,False,False,4,0.25416666666666665,0.0,0.0,0.4,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_wd_lr,wd_lr,False,False,4,0.2298611111111111,0.0,0.0,0.2,0.5,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca4_all_moderate,all_moderate,False,False,4,0.27847222222222223,0.0,0.0,0.4,0.5,0.0005,0.01,
ITG,Microglia,geFalse_attnFalse_pca4_all_strong,all_strong,False,False,4,0.19583333333333333,0.0,0.0,0.5,1.0,0.0001,0.1,
ITG,Microglia,geFalse_attnFalse_pca8_baseline,baseline,False,False,8,0.2715277777777778,0.0,0.0,0.2,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_higher_dropout,higher_dropout,False,False,8,0.25902777777777775,0.0,0.0,0.4,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_highest_dropout,highest_dropout,False,False,8,0.2263888888888889,0.0,0.0,0.5,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_higher_weight_decay,higher_weight_decay,False,False,8,0.3430555555555555,0.0,0.0,0.2,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_highest_weight_decay,highest_weight_decay,False,False,8,0.29930555555555555,0.0,0.0,0.2,1.0,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_lower_lr,lower_lr,False,False,8,0.32152777777777775,0.0,0.0,0.2,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_lowest_lr,lowest_lr,False,False,8,0.11458333333333331,0.0,0.0,0.2,0.1,0.0001,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_higher_lambda_entropy,higher_lambda_entropy,False,False,8,0.24375,0.0,0.0,0.2,0.1,0.001,0.01,
ITG,Microglia,geFalse_attnFalse_pca8_highest_lambda_entropy,highest_lambda_entropy,False,False,8,0.2673611111111111,0.0,0.0,0.2,0.1,0.001,0.1,
